"(0,0)","(0,1)","(0,2)","(0,3)","(0,4)","(0,5)","(1,0)","(1,1)","(1,2)","(1,3)","(1,4)","(1,5)","(2,0)","(2,1)","(2,2)","(2,3)","(2,4)","(2,5)","(3,0)","(3,1)","(3,2)","(3,3)","(3,4)","(3,5)","(4,0)","(4,1)","(4,2)","(4,3)","(4,4)","(4,5)","(5,0)","(5,1)","(5,2)","(5,3)","(5,4)","(5,5)"
83.945,0.0,78.990,77.820,76.599,77.273,82.338,79.828,78.490,78.342,0.0,74.863,80.893,79.531,77.239,77.121,77.047,75.740,79.499,78.397,77.177,75.060,75.759,75.833,78.257,0.0,0.0,0.0,73.493,74.511,76.882,75.673,74.480,73.301,72.514,73.242
84.105,0.0,79.151,77.980,76.760,77.434,82.499,79.988,78.650,78.503,0.0,75.023,81.054,79.692,77.400,77.282,77.208,75.900,79.659,78.558,77.338,75.220,75.920,75.993,78.418,0.0,0.0,0.0,73.654,74.672,77.043,75.834,74.640,73.462,72.674,73.403
84.264,0.0,79.310,78.139,76.919,77.593,82.658,80.147,78.809,78.662,0.0,75.182,81.213,79.851,77.559,77.440,77.367,76.059,79.818,78.717,77.497,75.379,76.079,76.152,78.577,0.0,0.0,0.0,73.813,74.831,77.202,75.993,74.799,73.621,72.833,73.562
84.422,0.0,79.467,78.297,77.076,77.750,82.815,80.305,78.967,78.819,0.0,75.339,81.370,80.008,77.716,77.598,77.524,76.216,79.975,78.874,77.654,75.537,76.236,76.310,78.734,0.0,0.0,0.0,73.970,74.988,77.359,76.150,74.957,73.778,72.991,73.719
84.577,0.0,79.623,78.452,77.232,77.906,82.971,80.460,79.122,78.975,0.0,75.495,81.526,80.164,77.872,77.754,77.680,76.372,80.131,79.030,77.810,75.693,76.392,76.465,78.890,0.0,0.0,0.0,74.126,75.144,77.515,76.306,75.112,73.934,73.146,73.875
84.732,0.0,79.777,78.607,77.386,78.060,83.125,80.615,79.277,79.129,0.0,75.649,81.680,80.318,78.026,77.908,77.834,76.526,80.285,79.184,77.964,75.847,76.546,76.620,79.044,0.0,0.0,0.0,74.280,75.298,77.669,76.460,75.267,74.088,73.301,74.029
84.884,0.0,79.930,78.759,77.539,78.213,83.278,80.767,79.429,79.282,0.0,75.802,81.833,80.471,78.179,78.060,77.987,76.679,80.438,79.337,78.117,75.999,76.699,76.772,79.197,0.0,0.0,0.0,74.433,75.451,77.822,76.613,75.419,74.241,73.453,74.182
85.035,0.0,80.081,78.910,77.690,78.364,83.429,80.918,79.580,79.433,0.0,75.953,81.984,80.622,78.330,78.212,78.138,76.830,80.589,79.488,78.268,76.151,76.850,76.923,79.348,0.0,0.0,0.0,74.584,75.602,77.973,76.764,75.571,74.392,73.604,74.333
85.185,0.0,80.230,79.060,77.840,78.514,83.578,81.068,79.730,79.583,0.0,76.103,82.134,80.771,78.479,78.361,78.287,76.980,80.739,79.637,78.418,76.300,76.999,77.073,79.498,0.0,0.0,0.0,74.733,75.752,78.122,76.914,75.720,74.541,73.754,74.483
85.333,0.0,80.379,79.208,77.988,78.662,83.727,81.216,79.878,79.731,0.0,76.251,82.282,80.920,78.628,78.509,78.436,77.128,80.887,79.786,78.566,76.448,77.148,77.221,79.646,0.0,0.0,0.0,74.882,75.900,78.271,77.062,75.868,74.690,73.902,74.631
85.480,0.0,80.525,79.355,78.134,78.808,83.873,81.363,80.025,79.878,0.0,76.398,82.428,81.066,78.774,78.656,78.582,77.275,81.034,79.932,78.712,76.595,77.294,77.368,79.792,0.0,0.0,0.0,75.028,76.047,78.417,77.209,76.015,74.836,74.049,74.778
85.625,0.0,80.670,79.500,78.280,78.954,84.018,81.508,80.170,80.023,0.0,76.543,82.574,81.211,78.919,78.801,78.727,77.420,81.179,80.078,78.858,76.740,77.439,77.513,79.938,0.0,0.0,0.0,75.173,76.192,78.562,77.354,76.160,74.981,74.194,74.923
85.769,0.0,80.814,79.644,78.423,79.097,84.162,81.652,80.314,80.166,0.0,76.687,82.717,81.355,79.063,78.945,78.871,77.564,81.323,80.221,79.001,76.884,77.583,77.657,80.081,0.0,0.0,0.0,75.317,76.336,78.706,77.498,76.304,75.125,74.338,75.066
85.911,0.0,80.957,79.786,78.566,79.240,84.304,81.794,80.456,80.309,0.0,76.829,82.860,81.497,79.205,79.087,79.013,77.706,81.465,80.364,79.144,77.026,77.725,77.799,80.224,0.0,0.0,0.0,75.459,76.478,78.849,77.640,76.446,75.267,74.480,75.209
86.052,0.0,81.097,79.927,78.707,79.380,84.445,81.935,80.597,80.450,0.0,76.970,83.000,81.638,79.346,79.228,79.154,77.847,81.606,80.504,79.284,77.167,77.866,77.940,80.364,0.0,0.0,0.0,75.600,76.619,78.989,77.781,76.587,75.408,74.621,75.350
86.191,0.0,81.237,80.066,78.846,79.520,84.585,82.074,80.736,80.589,0.0,77.109,83.140,81.778,79.486,79.368,79.294,77.986,81.745,80.644,79.424,77.307,78.006,78.080,80.504,0.0,0.0,0.0,75.740,76.758,79.129,77.920,76.727,75.548,74.761,75.489
86.329,0.0,81.375,80.205,78.984,79.658,84.723,82.213,80.874,80.727,0.0,77.247,83.278,81.916,79.624,79.506,79.432,78.124,81.883,80.782,79.562,77.445,78.144,78.218,80.642,0.0,0.0,0.0,75.878,76.896,79.267,78.058,76.865,75.686,74.899,75.627
86.466,0.0,81.512,80.341,79.121,79.795,84.860,82.349,81.011,80.864,0.0,77.384,83.415,82.053,79.761,79.642,79.569,78.261,82.020,80.919,79.699,77.581,78.281,78.354,80.779,0.0,0.0,0.0,76.015,77.033,79.404,78.195,77.001,75.823,75.035,75.764
86.602,0.0,81.647,80.477,79.256,79.930,84.995,82.485,81.147,80.999,0.0,77.519,83.550,82.188,79.896,79.778,79.704,78.396,82.155,81.054,79.834,77.717,78.416,78.490,80.914,0.0,0.0,0.0,76.150,77.168,79.539,78.330,77.137,75.958,75.171,75.899
86.736,0.0,81.781,80.611,79.390,80.064,85.129,82.619,81.281,81.133,0.0,77.653,83.684,82.322,80.030,79.912,79.838,78.530,82.289,81.188,79.968,77.851,78.550,78.624,81.048,0.0,0.0,0.0,76.284,77.302,79.673,78.464,77.271,76.092,75.305,76.033
86.868,0.0,81.914,80.743,79.523,80.197,85.262,82.751,81.413,81.266,0.0,77.786,83.817,82.455,80.163,80.044,79.971,78.663,82.422,81.321,80.101,77.983,78.683,78.756,81.181,0.0,0.0,0.0,76.417,77.435,79.806,78.597,77.403,76.225,75.437,76.166
86.999,0.0,82.045,80.874,79.654,80.328,85.393,82.882,81.544,81.397,0.0,77.917,83.948,82.586,80.294,80.176,80.102,78.794,82.553,81.452,80.232,78.115,78.814,78.888,81.312,0.0,0.0,0.0,76.548,77.566,79.937,78.728,77.535,76.356,75.569,76.297
87.129,0.0,82.175,81.004,79.784,80.458,85.523,83.012,81.674,81.527,0.0,78.047,84.078,82.716,80.424,80.306,80.232,78.924,82.683,81.582,80.362,78.245,78.944,79.018,81.442,0.0,0.0,0.0,76.678,77.696,80.067,78.858,77.665,76.486,75.699,76.427
87.258,0.0,82.304,81.133,79.913,80.587,85.652,83.141,81.803,81.656,0.0,78.176,84.207,82.845,80.553,80.434,80.361,79.053,82.812,81.711,80.491,78.373,79.073,79.146,81.571,0.0,0.0,0.0,76.807,77.825,80.196,78.987,77.793,76.615,75.827,76.556
87.386,0.0,82.431,81.261,80.040,80.714,85.779,83.269,81.931,81.783,0.0,78.304,84.334,82.972,80.680,80.562,80.488,79.180,82.939,81.838,80.618,78.501,79.200,79.274,81.698,0.0,0.0,0.0,76.934,77.952,80.323,79.114,77.921,76.742,75.955,76.683
87.512,0.0,82.557,81.387,80.166,80.840,85.905,83.395,82.057,81.909,0.0,78.430,84.460,83.098,80.806,80.688,80.614,79.307,83.066,81.964,80.744,78.627,79.326,79.400,81.824,0.0,0.0,0.0,77.060,78.078,80.449,79.240,78.047,76.868,76.081,76.809
87.637,0.0,82.682,81.512,80.291,80.965,86.030,83.520,82.182,82.034,0.0,78.555,84.585,83.223,80.931,80.813,80.739,79.431,83.190,82.089,80.869,78.752,79.451,79.525,81.949,0.0,0.0,0.0,77.185,78.203,80.574,79.365,78.172,76.993,76.206,76.934
87.760,0.0,82.806,81.635,80.415,81.089,86.154,83.643,82.305,82.158,0.0,78.678,84.709,83.347,81.055,80.936,80.863,79.555,83.314,82.213,80.993,78.875,79.575,79.648,82.073,0.0,0.0,0.0,77.309,78.327,80.698,79.489,78.295,77.117,76.329,77.058
87.883,0.0,82.928,81.758,80.537,81.211,86.276,83.766,82.428,82.280,0.0,78.801,84.831,83.469,81.177,81.059,80.985,79.677,83.436,82.335,81.115,78.998,79.697,79.771,82.195,0.0,0.0,0.0,77.431,78.449,80.820,79.611,78.418,77.239,76.452,77.180
88.004,0.0,83.049,81.879,80.658,81.332,86.397,83.887,82.549,82.402,0.0,78.922,84.952,83.590,81.298,81.180,81.106,79.799,83.558,82.456,81.236,79.119,79.818,79.892,82.316,0.0,0.0,0.0,77.552,78.571,80.941,79.733,78.539,77.360,76.573,77.301
88.124,0.0,83.169,81.999,80.778,81.452,86.517,84.007,82.669,82.521,0.0,79.042,85.072,83.710,81.418,81.300,81.226,79.919,83.678,82.576,81.356,79.239,79.938,80.012,82.436,0.0,0.0,0.0,77.672,78.691,81.061,79.853,78.659,77.480,76.693,77.421
88.243,0.0,83.288,82.118,80.897,81.571,86.636,84.126,82.788,82.640,0.0,79.160,85.191,83.829,81.537,81.419,81.345,80.037,83.796,82.695,81.475,79.358,80.057,80.131,82.555,0.0,0.0,0.0,77.791,78.809,81.180,79.971,78.778,77.599,76.812,77.540
88.360,0.0,83.406,82.235,81.015,81.689,86.753,84.243,82.905,82.758,0.0,79.278,85.309,83.946,81.654,81.536,81.462,80.155,83.914,82.813,81.593,79.475,80.174,80.248,82.673,0.0,0.0,0.0,77.908,78.927,81.298,80.089,78.895,77.716,76.929,77.658
88.476,0.0,83.522,82.351,81.131,81.805,86.870,84.359,83.021,82.874,0.0,79.394,85.425,84.063,81.771,81.653,81.579,80.271,84.030,82.929,81.709,79.592,80.291,80.365,82.789,0.0,0.0,0.0,78.025,79.043,81.414,80.205,79.012,77.833,77.046,77.774
88.592,0.0,83.637,82.467,81.246,81.920,86.985,84.475,83.137,82.989,0.0,79.510,85.540,84.178,81.886,81.768,81.694,80.387,84.146,83.044,81.824,79.707,80.406,80.480,82.904,0.0,0.0,0.0,78.140,79.158,81.529,80.320,79.127,77.948,77.161,77.889
88.706,0.0,83.751,82.581,81.360,82.034,87.099,84.589,83.251,83.103,0.0,79.624,85.654,84.292,82.000,81.882,81.808,80.501,84.260,83.158,81.938,79.821,80.520,80.594,83.018,0.0,0.0,0.0,78.254,79.273,81.643,80.435,79.241,78.062,77.275,78.003
88.819,0.0,83.864,82.694,81.473,82.147,87.212,84.702,83.364,83.216,0.0,79.737,85.767,84.405,82.113,81.995,81.921,80.614,84.373,83.271,82.051,79.934,80.633,80.707,83.131,0.0,0.0,0.0,78.367,79.385,81.756,80.547,79.354,78.175,77.388,78.116
88.931,0.0,83.976,82.806,81.585,82.259,87.324,84.814,83.476,83.328,0.0,79.848,85.879,84.517,82.225,82.107,82.033,80.725,84.484,83.383,82.163,80.046,80.745,80.819,83.243,0.0,0.0,0.0,78.479,79.497,81.868,80.659,79.466,78.287,77.500,78.228
89.041,0.0,84.087,82.916,81.696,82.370,87.435,84.924,83.586,83.439,0.0,79.959,85.990,84.628,82.336,82.217,82.144,80.836,84.595,83.494,82.274,80.156,80.856,80.929,83.354,0.0,0.0,0.0,78.590,79.608,81.979,80.770,79.576,78.398,77.610,78.339
89.151,0.0,84.196,83.026,81.805,82.479,87.544,85.034,83.696,83.549,0.0,80.069,86.099,84.737,82.445,82.327,82.253,80.946,84.705,83.603,82.383,80.266,80.965,81.039,83.463,0.0,0.0,0.0,78.699,79.718,82.088,80.880,79.686,78.507,77.720,78.448
89.259,0.0,84.305,83.134,81.914,82.588,87.653,85.142,83.804,83.657,0.0,80.177,86.208,84.846,82.554,82.436,82.362,81.054,84.813,83.712,82.492,80.375,81.074,81.147,83.572,0.0,0.0,0.0,78.808,79.826,82.197,80.988,79.794,78.616,77.828,78.557
89.367,0.0,84.412,83.242,82.021,82.695,87.760,85.250,83.912,83.764,0.0,80.285,86.315,84.953,82.661,82.543,82.469,81.162,84.921,83.819,82.599,80.482,81.181,81.255,83.679,0.0,0.0,0.0,78.915,79.933,82.304,81.095,79.902,78.723,77.936,78.664
89.473,0.0,84.518,83.348,82.128,82.802,87.866,85.356,84.018,83.871,0.0,80.391,86.422,85.059,82.767,82.649,82.575,81.268,85.027,83.926,82.706,80.588,81.287,81.361,83.786,0.0,0.0,0.0,79.021,80.040,82.410,81.202,80.008,78.829,78.042,78.771
89.578,0.0,84.624,83.453,82.233,82.907,87.972,85.461,84.123,83.976,0.0,80.496,86.527,85.165,82.873,82.755,82.681,81.373,85.132,84.031,82.811,80.694,81.393,81.466,83.891,0.0,0.0,0.0,79.127,80.145,82.516,81.307,80.113,78.935,78.147,78.876
89.682,0.0,84.728,83.557,82.337,83.011,88.076,85.566,84.227,84.080,0.0,80.600,86.631,85.269,82.977,82.859,82.785,81.477,85.236,84.135,82.915,80.798,81.497,81.571,83.995,0.0,0.0,0.0,79.231,80.249,82.620,81.411,80.218,79.039,78.252,78.980
89.786,0.0,84.831,83.661,82.440,83.114,88.179,85.669,84.331,84.183,0.0,80.704,86.734,85.372,83.080,82.962,82.888,81.581,85.339,84.238,83.018,80.901,81.600,81.674,84.098,0.0,0.0,0.0,79.334,80.352,82.723,81.514,80.321,79.142,78.355,79.083
89.888,0.0,84.933,83.763,82.542,83.216,88.281,85.771,84.433,84.286,0.0,80.806,86.836,85.474,83.182,83.064,82.990,81.683,85.442,84.340,83.120,81.003,81.702,81.776,84.200,0.0,0.0,0.0,79.436,80.455,82.825,81.617,80.423,79.244,78.457,79.185
89.989,0.0,85.034,83.864,82.644,83.317,88.382,85.872,84.534,84.387,0.0,80.907,86.937,85.575,83.283,83.165,83.091,81.784,85.543,84.441,83.221,81.104,81.803,81.877,84.301,0.0,0.0,0.0,79.537,80.556,82.926,81.718,80.524,79.345,78.558,79.287
90.089,0.0,85.134,83.964,82.744,83.418,88.482,85.972,84.634,84.487,0.0,81.007,87.038,85.675,83.383,83.265,83.191,81.884,85.643,84.542,83.322,81.204,81.903,81.977,84.402,0.0,0.0,0.0,79.637,80.656,83.026,81.818,80.624,79.445,78.658,79.387
90.188,0.0,85.234,84.063,82.843,83.517,88.581,86.071,84.733,84.586,0.0,81.106,87.137,85.775,83.483,83.364,83.290,81.983,85.742,84.641,83.421,81.303,82.003,82.076,84.501,0.0,0.0,0.0,79.737,80.755,83.126,81.917,80.723,79.545,78.757,79.486
90.286,0.0,85.332,84.161,82.941,83.615,88.680,86.169,84.831,84.684,0.0,81.204,87.235,85.873,83.581,83.463,83.389,82.081,85.840,84.739,83.519,81.401,82.101,82.174,84.599,0.0,0.0,0.0,79.835,80.853,83.224,82.015,80.821,79.643,78.855,79.584
90.383,0.0,85.429,84.258,83.038,83.712,88.777,86.266,84.928,84.781,0.0,81.301,87.332,85.970,83.678,83.560,83.486,82.178,85.937,84.836,83.616,81.499,82.198,82.271,84.696,0.0,0.0,0.0,79.932,80.950,83.321,82.112,80.919,79.740,78.952,79.681
90.480,0.0,85.525,84.355,83.134,83.808,88.873,86.363,85.025,84.877,0.0,81.397,87.428,86.066,83.774,83.656,83.582,82.274,86.033,84.932,83.712,81.595,82.294,82.368,84.792,0.0,0.0,0.0,80.028,81.046,83.417,82.208,81.015,79.836,79.049,79.777
90.575,0.0,85.620,84.450,83.229,83.903,88.968,86.458,85.120,84.972,0.0,81.493,87.523,86.161,83.869,83.751,83.677,82.370,86.129,85.027,83.807,81.690,82.389,82.463,84.887,0.0,0.0,0.0,80.123,81.141,83.512,82.304,81.110,79.931,79.144,79.872
90.669,0.0,85.714,84.544,83.324,83.997,89.062,86.552,85.214,85.067,0.0,81.587,87.617,86.255,83.963,83.845,83.771,82.464,86.223,85.121,83.902,81.784,82.483,82.557,84.981,0.0,0.0,0.0,80.217,81.236,83.606,82.398,81.204,80.025,79.238,79.967
90.762,0.0,85.808,84.637,83.417,84.091,89.156,86.645,85.307,85.160,0.0,81.680,87.711,86.349,84.057,83.939,83.865,82.557,86.316,85.215,83.995,81.878,82.577,82.650,85.075,0.0,0.0,0.0,80.311,81.329,83.700,82.491,81.297,80.119,79.331,80.060
90.855,0.0,85.900,84.730,83.509,84.183,89.248,86.738,85.400,85.252,0.0,81.773,87.803,86.441,84.149,84.031,83.957,82.650,86.408,85.307,84.087,81.970,82.669,82.743,85.167,0.0,0.0,0.0,80.403,81.421,83.792,82.583,81.390,80.211,79.424,80.152
90.946,0.0,85.992,84.821,83.601,84.275,89.339,86.829,85.491,85.344,0.0,81.864,87.895,86.533,84.241,84.122,84.048,82.741,86.500,85.399,84.179,82.061,82.761,82.834,85.259,0.0,0.0,0.0,80.495,81.513,83.884,82.675,81.481,80.303,79.515,80.244
91.037,0.0,86.082,84.912,83.691,84.365,89.430,86.920,85.582,85.434,0.0,81.955,87.985,86.623,84.331,84.213,84.139,82.832,86.590,85.489,84.269,82.152,82.851,82.925,85.349,0.0,0.0,0.0,80.585,81.603,83.974,82.765,81.572,80.393,79.606,80.334
91.126,0.0,86.172,85.001,83.781,84.455,89.520,87.009,85.671,85.524,0.0,82.044,88.075,86.713,84.421,84.303,84.229,82.921,86.680,85.579,84.359,82.242,82.941,83.014,85.439,0.0,0.0,0.0,80.675,81.693,84.064,82.855,81.661,80.483,79.695,80.424
91.215,0.0,86.260,85.090,83.870,84.544,89.608,87.098,85.760,85.613,0.0,82.133,88.163,86.801,84.509,84.391,84.317,83.010,86.769,85.667,84.448,82.330,83.029,83.103,85.528,0.0,0.0,0.0,80.763,81.782,84.152,82.944,81.750,80.571,79.784,80.513
91.303,0.0,86.348,85.178,83.957,84.631,89.696,87.186,85.848,85.701,0.0,82.221,88.251,86.889,84.597,84.479,84.405,83.098,86.857,85.755,84.535,82.418,83.117,83.191,85.615,0.0,0.0,0.0,80.851,81.870,84.240,83.032,81.838,80.659,79.872,80.601
91.390,0.0,86.435,85.265,84.044,84.718,89.783,87.273,85.935,85.788,0.0,82.308,88.338,86.976,84.684,84.566,84.492,83.185,86.944,85.842,84.622,82.505,83.204,83.278,85.702,0.0,0.0,0.0,80.938,81.957,84.327,83.119,81.925,80.746,79.959,80.688
91.476,0.0,86.521,85.351,84.131,84.804,89.869,87.359,86.021,85.874,0.0,82.394,88.424,87.062,84.770,84.652,84.578,83.271,87.030,85.928,84.708,82.591,83.290,83.364,85.788,0.0,0.0,0.0,81.024,82.043,84.413,83.205,82.011,80.832,80.045,80.774
91.561,0.0,86.607,85.436,84.216,84.890,89.955,87.444,86.106,85.959,0.0,82.479,88.510,87.148,84.856,84.737,84.664,83.356,87.115,86.014,84.794,82.676,83.376,83.449,85.874,0.0,0.0,0.0,81.110,82.128,84.499,83.290,82.096,80.918,80.130,80.859
91.646,0.0,86.691,85.521,84.300,84.974,90.039,87.529,86.191,86.043,0.0,82.563,88.594,87.232,84.940,84.822,84.748,83.440,87.199,86.098,84.878,82.761,83.460,83.534,85.958,0.0,0.0,0.0,81.194,82.212,84.583,83.374,82.181,81.002,80.215,80.943
91.729,0.0,86.775,85.604,84.384,85.058,90.122,87.612,86.274,86.127,0.0,82.647,88.678,87.315,85.023,84.905,84.831,83.524,87.283,86.182,84.962,82.844,83.543,83.617,86.042,0.0,0.0,0.0,81.277,82.296,84.667,83.458,82.264,81.085,80.298,81.027
91.812,0.0,86.857,85.687,84.466,85.140,90.205,87.695,86.357,86.209,0.0,82.730,88.760,87.398,85.106,84.988,84.914,83.607,87.366,86.264,85.044,82.927,83.626,83.700,86.124,0.0,0.0,0.0,81.360,82.379,84.749,83.541,82.347,81.168,80.381,81.109
91.894,0.0,86.939,85.769,84.548,85.222,90.287,87.777,86.439,86.291,0.0,82.812,88.842,87.480,85.188,85.070,84.996,83.689,87.447,86.346,85.126,83.009,83.708,83.782,86.206,0.0,0.0,0.0,81.442,82.460,84.831,83.622,82.429,81.250,80.463,81.191
91.975,0.0,87.020,85.850,84.629,85.303,90.368,87.858,86.520,86.372,0.0,82.893,88.923,87.561,85.269,85.151,85.077,83.770,87.529,86.427,85.207,83.090,83.789,83.863,86.287,0.0,0.0,0.0,81.523,82.541,84.912,83.703,82.510,81.331,80.544,81.272
92.055,0.0,87.100,85.930,84.710,85.383,90.448,87.938,86.600,86.453,0.0,82.973,89.003,87.641,85.349,85.231,85.157,83.850,87.609,86.507,85.288,83.170,83.869,83.943,86.367,0.0,0.0,0.0,81.603,82.622,84.992,83.784,82.590,81.411,80.624,81.353
92.134,0.0,87.180,86.009,84.789,85.463,90.528,88.017,86.679,86.532,0.0,83.052,89.083,87.721,85.429,85.311,85.237,83.929,87.688,86.587,85.367,83.250,83.949,84.022,86.447,0.0,0.0,0.0,81.683,82.701,85.072,83.863,82.670,81.491,80.703,81.432
92.213,0.0,87.259,86.088,84.868,85.542,90.606,88.096,86.758,86.611,0.0,83.131,89.162,87.799,85.507,85.389,85.315,84.008,87.767,86.666,85.446,83.328,84.027,84.101,86.526,0.0,0.0,0.0,81.761,82.780,85.151,83.942,82.748,81.569,80.782,81.511
92.291,0.0,87.336,86.166,84.946,85.619,90.684,88.174,86.836,86.689,0.0,83.209,89.239,87.877,85.585,85.467,85.393,84.086,87.845,86.743,85.523,83.406,84.105,84.179,86.603,0.0,0.0,0.0,81.839,82.858,85.228,84.020,82.826,81.647,80.860,81.589
92.368,0.0,87.413,86.243,85.023,85.697,90.761,88.251,86.913,86.766,0.0,83.286,89.317,87.954,85.662,85.544,85.470,84.163,87.922,86.820,85.601,83.483,84.182,84.256,86.681,0.0,0.0,0.0,81.916,82.935,85.305,84.097,82.903,81.724,80.937,81.666
92.444,0.0,87.490,86.319,85.099,85.773,90.838,88.327,86.989,86.842,0.0,83.362,89.393,88.031,85.739,85.621,85.547,84.239,87.998,86.897,85.677,83.560,84.259,84.332,86.757,0.0,0.0,0.0,81.993,83.011,85.382,84.173,82.979,81.801,81.013,81.742
92.520,0.0,87.565,86.395,85.174,85.848,90.913,88.403,87.065,86.918,0.0,83.438,89.468,88.106,85.814,85.696,85.622,84.315,88.074,86.972,85.752,83.635,84.334,84.408,86.832,0.0,0.0,0.0,82.068,83.087,85.457,84.249,83.055,81.876,81.089,81.818
92.595,0.0,87.640,86.470,85.249,85.923,90.988,88.478,87.140,86.992,0.0,83.513,89.543,88.181,85.889,85.771,85.697,84.390,88.149,87.047,85.827,83.710,84.409,84.483,86.907,0.0,0.0,0.0,82.143,83.161,85.532,84.323,83.130,81.951,81.164,81.892
92.669,0.0,87.714,86.544,85.323,85.997,91.062,88.552,87.214,87.066,0.0,83.587,89.617,88.255,85.963,85.845,85.771,84.464,88.223,87.121,85.901,83.784,84.483,84.557,86.981,0.0,0.0,0.0,82.217,83.235,85.606,84.397,83.204,82.025,81.238,81.966
92.742,0.0,87.787,86.617,85.397,86.071,91.135,88.625,87.287,87.140,0.0,83.660,89.691,88.328,86.036,85.918,85.844,84.537,88.296,87.195,85.975,83.857,84.556,84.630,87.055,0.0,0.0,0.0,82.290,83.309,85.679,84.471,83.277,82.098,81.311,82.040
92.815,0.0,87.860,86.690,85.469,86.143,91.208,88.698,87.360,87.212,0.0,83.733,89.763,88.401,86.109,85.991,85.917,84.609,88.368,87.267,86.047,83.930,84.629,84.703,87.127,0.0,0.0,0.0,82.363,83.381,85.752,84.543,83.350,82.171,81.384,82.112
92.886,0.0,87.932,86.761,85.541,86.215,91.280,88.769,87.431,87.284,0.0,83.804,89.835,88.473,86.181,86.063,85.989,84.681,88.440,87.339,86.119,84.002,84.701,84.775,87.199,0.0,0.0,0.0,82.435,83.453,85.824,84.615,83.422,82.243,81.456,82.184
92.958,0.0,88.003,86.833,85.612,86.286,91.351,88.841,87.503,87.355,0.0,83.875,89.906,88.544,86.252,86.134,86.060,84.752,88.511,87.410,86.190,84.073,84.772,84.846,87.270,0.0,0.0,0.0,82.506,83.524,85.895,84.686,83.493,82.314,81.527,82.255
93.028,0.0,88.073,86.903,85.683,86.356,91.421,88.911,87.573,87.426,0.0,83.946,89.976,88.614,86.322,86.204,86.130,84.823,88.582,87.480,86.261,84.143,84.842,84.916,87.341,0.0,0.0,0.0,82.576,83.595,85.965,84.757,83.563,82.384,81.597,82.326
93.098,0.0,88.143,86.973,85.752,86.426,91.491,88.981,87.643,87.495,0.0,84.016,90.046,88.684,86.392,86.274,86.200,84.893,88.652,87.550,86.330,84.213,84.912,84.986,87.410,0.0,0.0,0.0,82.646,83.664,86.035,84.826,83.633,82.454,81.667,82.395
93.167,0.0,88.212,87.042,85.821,86.495,91.560,89.050,87.712,87.564,0.0,84.085,90.115,88.753,86.461,86.343,86.269,84.962,88.721,87.619,86.399,84.282,84.981,85.055,87.479,0.0,0.0,0.0,82.715,83.733,86.104,84.896,83.702,82.523,81.736,82.464
93.235,0.0,88.281,87.110,85.890,86.564,91.628,89.118,87.780,87.633,0.0,84.153,90.184,88.821,86.529,86.411,86.337,85.030,88.789,87.688,86.468,84.350,85.049,85.123,87.548,0.0,0.0,0.0,82.783,83.802,86.173,84.964,83.770,82.591,81.804,82.533
93.303,0.0,88.348,87.178,85.957,86.631,91.696,89.186,87.848,87.700,0.0,84.221,90.251,88.889,86.597,86.479,86.405,85.098,88.857,87.755,86.535,84.418,85.117,85.191,87.615,0.0,0.0,0.0,82.851,83.869,86.240,85.031,83.838,82.659,81.872,82.600
93.370,0.0,88.415,87.245,86.024,86.698,91.763,89.253,87.915,87.767,0.0,84.288,90.318,88.956,86.664,86.546,86.472,85.165,88.924,87.822,86.602,84.485,85.184,85.258,87.682,0.0,0.0,0.0,82.918,83.936,86.307,85.098,83.905,82.726,81.939,82.667
93.436,0.0,88.481,87.311,86.091,86.764,91.829,89.319,87.981,87.834,0.0,84.354,90.384,89.022,86.730,86.612,86.538,85.231,88.990,87.888,86.669,84.551,85.250,85.324,87.748,0.0,0.0,0.0,82.984,84.003,86.373,85.165,83.971,82.792,82.005,82.734
93.502,0.0,88.547,87.377,86.156,86.830,91.895,89.385,88.047,87.899,0.0,84.420,90.450,89.088,86.796,86.678,86.604,85.296,89.055,87.954,86.734,84.617,85.316,85.390,87.814,0.0,0.0,0.0,83.050,84.068,86.439,85.230,84.037,82.858,82.071,82.799
93.567,0.0,88.612,87.442,86.221,86.895,91.960,89.450,88.112,87.964,0.0,84.485,90.515,89.153,86.861,86.743,86.669,85.361,89.120,88.019,86.799,84.682,85.381,85.455,87.879,0.0,0.0,0.0,83.115,84.133,86.504,85.295,84.102,82.923,82.136,82.864
93.631,0.0,88.676,87.506,86.286,86.959,92.024,89.514,88.176,88.029,0.0,84.549,90.579,89.217,86.925,86.807,86.733,85.426,89.185,88.083,86.863,84.746,85.445,85.519,87.943,0.0,0.0,0.0,83.179,84.198,86.568,85.360,84.166,82.987,82.200,82.929
93.695,0.0,88.740,87.570,86.349,87.023,92.088,89.578,88.240,88.092,0.0,84.613,90.643,89.281,86.989,86.871,86.797,85.489,89.248,88.147,86.927,84.810,85.509,85.583,88.007,0.0,0.0,0.0,83.243,84.261,86.632,85.423,84.230,83.051,82.264,82.992
93.758,0.0,88.803,87.633,86.412,87.086,92.151,89.641,88.303,88.155,0.0,84.676,90.706,89.344,87.052,86.934,86.860,85.553,89.311,88.210,86.990,84.873,85.572,85.646,88.070,0.0,0.0,0.0,83.306,84.324,86.695,85.486,84.293,83.114,82.327,83.055
